run_id,model_size,context_length,batch_size,mode,dtype,tool,record_type,name,calls,cpu_total_us,cuda_total_us,trace_file,command
small-bs1-ctx256-train_step-fp32,small,256,1,train_step,fp32,torch,cuda_kernel,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::multiplies<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::multiplies<float>, float)",14,0.0,2312.354,results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json,python profiling/benchmark.py --model-size small --batch-size 1 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --profiler torch --run-name small-bs1-ctx256-train_step-fp32 --trace-output results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json --operator-summary-output results/profile/raw/small-bs1-ctx256-train_step-fp32.ops.json --output results/profile/profile_timings.csv --metadata-output results/profile/run_metadata.json
small-bs1-ctx256-train_step-fp32,small,256,1,train_step,fp32,torch,cuda_kernel,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 3>, at::native::(anonymous namespace)::PointwiseOpScalarListFunctor<float, 3, 3, 0>, std::divides<float> >(at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 3>, at::native::(anonymous namespace)::PointwiseOpScalarListFunctor<float, 3, 3, 0>, std::divides<float>)",7,0.0,2250.752,results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json,python profiling/benchmark.py --model-size small --batch-size 1 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --profiler torch --run-name small-bs1-ctx256-train_step-fp32 --trace-output results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json --operator-summary-output results/profile/raw/small-bs1-ctx256-train_step-fp32.ops.json --output results/profile/profile_timings.csv --metadata-output results/profile/run_metadata.json
small-bs1-ctx256-train_step-fp32,small,256,1,train_step,fp32,torch,cuda_kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",157,0.0,2029.1210000000008,results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json,python profiling/benchmark.py --model-size small --batch-size 1 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --profiler torch --run-name small-bs1-ctx256-train_step-fp32 --trace-output results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json --operator-summary-output results/profile/raw/small-bs1-ctx256-train_step-fp32.ops.json --output results/profile/profile_timings.csv --metadata-output results/profile/run_metadata.json
small-bs1-ctx256-train_step-fp32,small,256,1,train_step,fp32,torch,cuda_kernel,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::TernaryOpScalarFunctor<float, 2, 2, 0>, at::native::LerpFunctor<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::TernaryOpScalarFunctor<float, 2, 2, 0>, at::native::LerpFunctor<float>, float)",7,0.0,1716.504,results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json,python profiling/benchmark.py --model-size small --batch-size 1 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --profiler torch --run-name small-bs1-ctx256-train_step-fp32 --trace-output results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json --operator-summary-output results/profile/raw/small-bs1-ctx256-train_step-fp32.ops.json --output results/profile/profile_timings.csv --metadata-output results/profile/run_metadata.json
small-bs1-ctx256-train_step-fp32,small,256,1,train_step,fp32,torch,cuda_kernel,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<3>, at::native::(anonymous namespace)::PointwiseOpScalarFunctor<float, 3, 3, 0>, std::multiplies<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<3>, at::native::(anonymous namespace)::PointwiseOpScalarFunctor<float, 3, 3, 0>, std::multiplies<float>, float)",7,0.0,1709.2070000000003,results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json,python profiling/benchmark.py --model-size small --batch-size 1 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --profiler torch --run-name small-bs1-ctx256-train_step-fp32 --trace-output results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json --operator-summary-output results/profile/raw/small-bs1-ctx256-train_step-fp32.ops.json --output results/profile/profile_timings.csv --metadata-output results/profile/run_metadata.json
small-bs1-ctx256-train_step-fp32,small,256,1,train_step,fp32,torch,cuda_kernel,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align4>(cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align4::Params),96,0.0,1257.5510000000004,results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json,python profiling/benchmark.py --model-size small --batch-size 1 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --profiler torch --run-name small-bs1-ctx256-train_step-fp32 --trace-output results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json --operator-summary-output results/profile/raw/small-bs1-ctx256-train_step-fp32.ops.json --output results/profile/profile_timings.csv --metadata-output results/profile/run_metadata.json
small-bs1-ctx256-train_step-fp32,small,256,1,train_step,fp32,torch,cuda_kernel,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::plus<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::plus<float>, float)",7,0.0,1159.599,results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json,python profiling/benchmark.py --model-size small --batch-size 1 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --profiler torch --run-name small-bs1-ctx256-train_step-fp32 --trace-output results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json --operator-summary-output results/profile/raw/small-bs1-ctx256-train_step-fp32.ops.json --output results/profile/profile_timings.csv --metadata-output results/profile/run_metadata.json
small-bs1-ctx256-train_step-fp32,small,256,1,train_step,fp32,torch,cuda_kernel,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::UnaryOpFunctor<float, 2, 1, 1>, at::native::Sqrt<float> >(at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::UnaryOpFunctor<float, 2, 1, 1>, at::native::Sqrt<float>)",7,0.0,1158.927,results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json,python profiling/benchmark.py --model-size small --batch-size 1 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --profiler torch --run-name small-bs1-ctx256-train_step-fp32 --trace-output results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json --operator-summary-output results/profile/raw/small-bs1-ctx256-train_step-fp32.ops.json --output results/profile/profile_timings.csv --metadata-output results/profile/run_metadata.json
small-bs1-ctx256-train_step-fp32,small,256,1,train_step,fp32,torch,cuda_kernel,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 1>, at::native::(anonymous namespace)::BinaryOpScalarListFunctor<float, 1, 1, 0>, std::divides<float> >(at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 1>, at::native::(anonymous namespace)::BinaryOpScalarListFunctor<float, 1, 1, 0>, std::divides<float>)",7,0.0,1158.193,results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json,python profiling/benchmark.py --model-size small --batch-size 1 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --profiler torch --run-name small-bs1-ctx256-train_step-fp32 --trace-output results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json --operator-summary-output results/profile/raw/small-bs1-ctx256-train_step-fp32.ops.json --output results/profile/profile_timings.csv --metadata-output results/profile/run_metadata.json
small-bs1-ctx256-train_step-fp32,small,256,1,train_step,fp32,torch,cuda_kernel,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_16x6_tn_align4>(cutlass_80_tensorop_s1688gemm_64x64_16x6_tn_align4::Params),72,0.0,748.745,results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json,python profiling/benchmark.py --model-size small --batch-size 1 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --profiler torch --run-name small-bs1-ctx256-train_step-fp32 --trace-output results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json --operator-summary-output results/profile/raw/small-bs1-ctx256-train_step-fp32.ops.json --output results/profile/profile_timings.csv --metadata-output results/profile/run_metadata.json
small-bs1-ctx256-train_step-fp32,small,256,1,train_step,fp32,torch,cuda_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)",196,0.0,667.6259999999999,results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json,python profiling/benchmark.py --model-size small --batch-size 1 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --profiler torch --run-name small-bs1-ctx256-train_step-fp32 --trace-output results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json --operator-summary-output results/profile/raw/small-bs1-ctx256-train_step-fp32.ops.json --output results/profile/profile_timings.csv --metadata-output results/profile/run_metadata.json
small-bs1-ctx256-train_step-fp32,small,256,1,train_step,fp32,torch,cuda_kernel,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x64_16x6_tn_align4>(cutlass_80_tensorop_s1688gemm_128x64_16x6_tn_align4::Params),24,0.0,613.5730000000001,results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json,python profiling/benchmark.py --model-size small --batch-size 1 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --profiler torch --run-name small-bs1-ctx256-train_step-fp32 --trace-output results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json --operator-summary-output results/profile/raw/small-bs1-ctx256-train_step-fp32.ops.json --output results/profile/profile_timings.csv --metadata-output results/profile/run_metadata.json
small-bs1-ctx256-train_step-fp32,small,256,1,train_step,fp32,torch,cuda_kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",292,0.0,585.1560000000009,results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json,python profiling/benchmark.py --model-size small --batch-size 1 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --profiler torch --run-name small-bs1-ctx256-train_step-fp32 --trace-output results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json --operator-summary-output results/profile/raw/small-bs1-ctx256-train_step-fp32.ops.json --output results/profile/profile_timings.csv --metadata-output results/profile/run_metadata.json
small-bs1-ctx256-train_step-fp32,small,256,1,train_step,fp32,torch,cuda_kernel,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align4>(cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align4::Params),24,0.0,544.261,results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json,python profiling/benchmark.py --model-size small --batch-size 1 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --profiler torch --run-name small-bs1-ctx256-train_step-fp32 --trace-output results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json --operator-summary-output results/profile/raw/small-bs1-ctx256-train_step-fp32.ops.json --output results/profile/profile_timings.csv --metadata-output results/profile/run_metadata.json
small-bs1-ctx256-train_step-fp32,small,256,1,train_step,fp32,torch,cuda_kernel,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x128_16x5_nt_align4>(cutlass_80_tensorop_s1688gemm_128x128_16x5_nt_align4::Params),13,0.0,506.1189999999999,results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json,python profiling/benchmark.py --model-size small --batch-size 1 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --profiler torch --run-name small-bs1-ctx256-train_step-fp32 --trace-output results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json --operator-summary-output results/profile/raw/small-bs1-ctx256-train_step-fp32.ops.json --output results/profile/profile_timings.csv --metadata-output results/profile/run_metadata.json
small-bs1-ctx256-train_step-fp32,small,256,1,train_step,fp32,torch,cuda_kernel,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_32x6_nn_align4>(cutlass_80_tensorop_s1688gemm_64x64_32x6_nn_align4::Params),48,0.0,413.291,results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json,python profiling/benchmark.py --model-size small --batch-size 1 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --profiler torch --run-name small-bs1-ctx256-train_step-fp32 --trace-output results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json --operator-summary-output results/profile/raw/small-bs1-ctx256-train_step-fp32.ops.json --output results/profile/profile_timings.csv --metadata-output results/profile/run_metadata.json
small-bs1-ctx256-train_step-fp32,small,256,1,train_step,fp32,torch,cuda_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)",229,0.0,385.6699999999999,results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json,python profiling/benchmark.py --model-size small --batch-size 1 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --profiler torch --run-name small-bs1-ctx256-train_step-fp32 --trace-output results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json --operator-summary-output results/profile/raw/small-bs1-ctx256-train_step-fp32.ops.json --output results/profile/profile_timings.csv --metadata-output results/profile/run_metadata.json
small-bs1-ctx256-train_step-fp32,small,256,1,train_step,fp32,torch,cuda_kernel,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x64_16x6_nn_align4>(cutlass_80_tensorop_s1688gemm_128x64_16x6_nn_align4::Params),12,0.0,305.34600000000006,results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json,python profiling/benchmark.py --model-size small --batch-size 1 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --profiler torch --run-name small-bs1-ctx256-train_step-fp32 --trace-output results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json --operator-summary-output results/profile/raw/small-bs1-ctx256-train_step-fp32.ops.json --output results/profile/profile_timings.csv --metadata-output results/profile/run_metadata.json
small-bs1-ctx256-train_step-fp32,small,256,1,train_step,fp32,torch,cuda_kernel,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x128_32x3_tn_align4>(cutlass_80_tensorop_s1688gemm_64x128_32x3_tn_align4::Params),12,0.0,275.875,results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json,python profiling/benchmark.py --model-size small --batch-size 1 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --profiler torch --run-name small-bs1-ctx256-train_step-fp32 --trace-output results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json --operator-summary-output results/profile/raw/small-bs1-ctx256-train_step-fp32.ops.json --output results/profile/profile_timings.csv --metadata-output results/profile/run_metadata.json
small-bs1-ctx256-train_step-fp32,small,256,1,train_step,fp32,torch,cuda_kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1})",48,0.0,217.56900000000007,results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json,python profiling/benchmark.py --model-size small --batch-size 1 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --profiler torch --run-name small-bs1-ctx256-train_step-fp32 --trace-output results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json --operator-summary-output results/profile/raw/small-bs1-ctx256-train_step-fp32.ops.json --output results/profile/profile_timings.csv --metadata-output results/profile/run_metadata.json
small-bs1-ctx256-train_step-fp32,small,256,1,train_step,fp32,torch,cuda_kernel,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, false, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",85,0.0,211.203,results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json,python profiling/benchmark.py --model-size small --batch-size 1 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --profiler torch --run-name small-bs1-ctx256-train_step-fp32 --trace-output results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json --operator-summary-output results/profile/raw/small-bs1-ctx256-train_step-fp32.ops.json --output results/profile/profile_timings.csv --metadata-output results/profile/run_metadata.json
small-bs1-ctx256-train_step-fp32,small,256,1,train_step,fp32,torch,cuda_kernel,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4>)",61,0.0,188.74300000000002,results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json,python profiling/benchmark.py --model-size small --batch-size 1 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --profiler torch --run-name small-bs1-ctx256-train_step-fp32 --trace-output results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json --operator-summary-output results/profile/raw/small-bs1-ctx256-train_step-fp32.ops.json --output results/profile/profile_timings.csv --metadata-output results/profile/run_metadata.json
small-bs1-ctx256-train_step-fp32,small,256,1,train_step,fp32,torch,cuda_kernel,"void at::native::reduce_kernel<128, 4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4>)",25,0.0,153.40900000000002,results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json,python profiling/benchmark.py --model-size small --batch-size 1 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --profiler torch --run-name small-bs1-ctx256-train_step-fp32 --trace-output results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json --operator-summary-output results/profile/raw/small-bs1-ctx256-train_step-fp32.ops.json --output results/profile/profile_timings.csv --metadata-output results/profile/run_metadata.json
small-bs1-ctx256-train_step-fp32,small,256,1,train_step,fp32,torch,cuda_kernel,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_16x6_nn_align4>(cutlass_80_tensorop_s1688gemm_64x64_16x6_nn_align4::Params),24,0.0,145.666,results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json,python profiling/benchmark.py --model-size small --batch-size 1 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --profiler torch --run-name small-bs1-ctx256-train_step-fp32 --trace-output results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json --operator-summary-output results/profile/raw/small-bs1-ctx256-train_step-fp32.ops.json --output results/profile/profile_timings.csv --metadata-output results/profile/run_metadata.json
small-bs1-ctx256-train_step-fp32,small,256,1,train_step,fp32,torch,cuda_kernel,"void at::native::(anonymous namespace)::CatArrayBatchedCopy<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 4, 64, 64>(at::native::(anonymous namespace)::OpaqueType<4u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 64, 64>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",36,0.0,110.20800000000003,results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json,python profiling/benchmark.py --model-size small --batch-size 1 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --profiler torch --run-name small-bs1-ctx256-train_step-fp32 --trace-output results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json --operator-summary-output results/profile/raw/small-bs1-ctx256-train_step-fp32.ops.json --output results/profile/profile_timings.csv --metadata-output results/profile/run_metadata.json
small-bs1-ctx256-train_step-fp32,small,256,1,train_step,fp32,torch,phase_range,attention/scores,12,3257.4659999999985,1570.675999999995,results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json,python profiling/benchmark.py --model-size small --batch-size 1 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --profiler torch --run-name small-bs1-ctx256-train_step-fp32 --trace-output results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json --operator-summary-output results/profile/raw/small-bs1-ctx256-train_step-fp32.ops.json --output results/profile/profile_timings.csv --metadata-output results/profile/run_metadata.json
small-bs1-ctx256-train_step-fp32,small,256,1,train_step,fp32,torch,phase_range,attention/softmax,12,1888.296999999995,1326.3220000000074,results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json,python profiling/benchmark.py --model-size small --batch-size 1 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --profiler torch --run-name small-bs1-ctx256-train_step-fp32 --trace-output results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json --operator-summary-output results/profile/raw/small-bs1-ctx256-train_step-fp32.ops.json --output results/profile/profile_timings.csv --metadata-output results/profile/run_metadata.json
small-bs1-ctx256-train_step-fp32,small,256,1,train_step,fp32,torch,phase_range,attention/value,12,1750.6170000000002,71.2319999999936,results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json,python profiling/benchmark.py --model-size small --batch-size 1 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --profiler torch --run-name small-bs1-ctx256-train_step-fp32 --trace-output results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json --operator-summary-output results/profile/raw/small-bs1-ctx256-train_step-fp32.ops.json --output results/profile/profile_timings.csv --metadata-output results/profile/run_metadata.json
small-bs1-ctx256-train_step-fp32,small,256,1,train_step,fp32,torch,phase_range,backward,1,53210.351,0.9279999999998836,results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json,python profiling/benchmark.py --model-size small --batch-size 1 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --profiler torch --run-name small-bs1-ctx256-train_step-fp32 --trace-output results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json --operator-summary-output results/profile/raw/small-bs1-ctx256-train_step-fp32.ops.json --output results/profile/profile_timings.csv --metadata-output results/profile/run_metadata.json
small-bs1-ctx256-train_step-fp32,small,256,1,train_step,fp32,torch,phase_range,forward,1,32620.647999999997,32480.312,results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json,python profiling/benchmark.py --model-size small --batch-size 1 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --profiler torch --run-name small-bs1-ctx256-train_step-fp32 --trace-output results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json --operator-summary-output results/profile/raw/small-bs1-ctx256-train_step-fp32.ops.json --output results/profile/profile_timings.csv --metadata-output results/profile/run_metadata.json
small-bs1-ctx256-train_step-fp32,small,256,1,train_step,fp32,torch,phase_range,loss,1,131.54099999999744,45.0570000000007,results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json,python profiling/benchmark.py --model-size small --batch-size 1 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --profiler torch --run-name small-bs1-ctx256-train_step-fp32 --trace-output results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json --operator-summary-output results/profile/raw/small-bs1-ctx256-train_step-fp32.ops.json --output results/profile/profile_timings.csv --metadata-output results/profile/run_metadata.json
small-bs1-ctx256-train_step-fp32,small,256,1,train_step,fp32,torch,phase_range,optimizer,1,3941.258999999991,11465.535999999905,results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json,python profiling/benchmark.py --model-size small --batch-size 1 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --profiler torch --run-name small-bs1-ctx256-train_step-fp32 --trace-output results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json --operator-summary-output results/profile/raw/small-bs1-ctx256-train_step-fp32.ops.json --output results/profile/profile_timings.csv --metadata-output results/profile/run_metadata.json
small-bs1-ctx256-train_step-fp32,small,256,1,train_step,fp32,torch,phase_range,profile/measure,1,101359.313,14337.239999999896,results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json,python profiling/benchmark.py --model-size small --batch-size 1 --context-length 256 --mode train_step --warmup 5 --steps 1 --dtype fp32 --seed 42 --profiler torch --run-name small-bs1-ctx256-train_step-fp32 --trace-output results/profile/raw/small-bs1-ctx256-train_step-fp32.trace.json --operator-summary-output results/profile/raw/small-bs1-ctx256-train_step-fp32.ops.json --output results/profile/profile_timings.csv --metadata-output results/profile/run_metadata.json
